image,tree_id,fruit_id,week,stage,week_cur,temp,dewpt,rh,vpd,precip_rate,solar_rad,ghi,dhi,dni,pres,wind_spd,weather_desc,vis,temp_mean_w0,temp_min_w0,temp_max_w0,temp_std_w0,dewpt_mean_w0,dewpt_min_w0,dewpt_max_w0,dewpt_std_w0,rh_mean_w0,rh_min_w0,rh_max_w0,rh_std_w0,vpd_mean_w0,vpd_min_w0,vpd_max_w0,vpd_std_w0,ghi_mean_w0,ghi_min_w0,ghi_max_w0,ghi_std_w0,dhi_mean_w0,dhi_min_w0,dhi_max_w0,dhi_std_w0,dni_mean_w0,dni_min_w0,dni_max_w0,dni_std_w0,solar_rad_mean_w0,solar_rad_min_w0,solar_rad_max_w0,solar_rad_std_w0,pres_mean_w0,pres_min_w0,pres_max_w0,pres_std_w0,wind_spd_mean_w0,wind_spd_min_w0,wind_spd_max_w0,wind_spd_std_w0,vis_mean_w0,vis_min_w0,vis_max_w0,vis_std_w0,precip_sum_w0,rainy_hours_w0,high_rh_hours_w0,high_temp_hours_w0,low_temp_hours_w0,temp_range_w0,windy_hours_w0,temp_mean_l1,temp_min_l1,temp_max_l1,temp_std_l1,dewpt_mean_l1,dewpt_min_l1,dewpt_max_l1,dewpt_std_l1,rh_mean_l1,rh_min_l1,rh_max_l1,rh_std_l1,vpd_mean_l1,vpd_min_l1,vpd_max_l1,vpd_std_l1,ghi_mean_l1,ghi_min_l1,ghi_max_l1,ghi_std_l1,dhi_mean_l1,dhi_min_l1,dhi_max_l1,dhi_std_l1,dni_mean_l1,dni_min_l1,dni_max_l1,dni_std_l1,solar_rad_mean_l1,solar_rad_min_l1,solar_rad_max_l1,solar_rad_std_l1,pres_mean_l1,pres_min_l1,pres_max_l1,pres_std_l1,wind_spd_mean_l1,wind_spd_min_l1,wind_spd_max_l1,wind_spd_std_l1,vis_mean_l1,vis_min_l1,vis_max_l1,vis_std_l1,precip_sum_l1,rainy_hours_l1,high_rh_hours_l1,high_temp_hours_l1,low_temp_hours_l1,temp_range_l1,windy_hours_l1,temp_mean_l2,temp_min_l2,temp_max_l2,temp_std_l2,dewpt_mean_l2,dewpt_min_l2,dewpt_max_l2,dewpt_std_l2,rh_mean_l2,rh_min_l2,rh_max_l2,rh_std_l2,vpd_mean_l2,vpd_min_l2,vpd_max_l2,vpd_std_l2,ghi_mean_l2,ghi_min_l2,ghi_max_l2,ghi_std_l2,dhi_mean_l2,dhi_min_l2,dhi_max_l2,dhi_std_l2,dni_mean_l2,dni_min_l2,dni_max_l2,dni_std_l2,solar_rad_mean_l2,solar_rad_min_l2,solar_rad_max_l2,solar_rad_std_l2,pres_mean_l2,pres_min_l2,pres_max_l2,pres_std_l2,wind_spd_mean_l2,wind_spd_min_l2,wind_spd_max_l2,wind_spd_std_l2,vis_mean_l2,vis_min_l2,vis_max_l2,vis_std_l2,precip_sum_l2,rainy_hours_l2,high_rh_hours_l2,high_temp_hours_l2,low_temp_hours_l2,temp_range_l2,windy_hours_l2,wdesc_sacttered_clouds,wdesc_few_clouds,wdesc_overcast_clouds,is_disease
1_9,1,9,7,0,14.0,28.1,16.1,67.0,1.2546584075594298,0.0,273.0,641.0,103.0,856.0,945.0,2.6,sacttered_clouds,16.0,27.225,27.2,27.4,0.06831300510639708,13.4875,13.4,13.5,0.03415650255319854,42.875,42,43,0.3415650255319866,2.0638003212333818,2.056211332439543,2.1169232427902553,0.020737065209036815,835.75,835,841,2.04939015319192,118.0,118,118,0.0,931.25,931,933,0.6831300510639732,195.25,195,197,0.6831300510639732,951.0,951,951,0.0,3.4875,3.4,3.5,0.034156502553198693,10.0,10,10,0.0,0.0,0,0,0,0,0.1999999999999993,0,28.61875,28.6,28.7,0.04031128874149189,15.818750000000001,15.8,15.9,0.040311288741492604,46.0,46.0,46.0,0.0,2.115867871969441,2.1135650212871155,2.125846891592851,0.0049509802018005925,854.9375,854.0,859.0,2.0155644370746373,119.0,119.0,119.0,0.0,934.375,934.0,936.0,0.806225774829855,818.75,818.0,822.0,1.61245154965971,951.0,951.0,951.0,0.0,5.48125,5.4,5.5,0.040311288741492604,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999787,0.0,28.5,28.5,28.5,0.0,16.19375,16.1,16.4,0.14361406616344938,47.3125,47.0,48.0,0.47871355387816905,2.0502705904932106,2.0235173562163125,2.0624311515281644,0.01862856124862426,878.4375,875.0,880.0,2.3935677693908453,119.6875,119.0,120.0,0.47871355387816905,938.375,937.0,939.0,0.9574271077563381,813.875,812.0,818.0,2.8722813232690143,951.0,951.0,951.0,0.0,2.63125,2.6,2.7,0.04787135538781695,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0
2_1,2,1,7,0,,,,,,,,,,,,,,,27.225,27.2,27.4,0.06831300510639708,13.4875,13.4,13.5,0.03415650255319854,42.875,42,43,0.3415650255319866,2.0638003212333818,2.056211332439543,2.1169232427902553,0.020737065209036815,835.75,835,841,2.04939015319192,118.0,118,118,0.0,931.25,931,933,0.6831300510639732,195.25,195,197,0.6831300510639732,951.0,951,951,0.0,3.4875,3.4,3.5,0.034156502553198693,10.0,10,10,0.0,0.0,0,0,0,0,0.1999999999999993,0,28.61875,28.6,28.7,0.04031128874149189,15.818750000000001,15.8,15.9,0.040311288741492604,46.0,46.0,46.0,0.0,2.115867871969441,2.1135650212871155,2.125846891592851,0.0049509802018005925,854.9375,854.0,859.0,2.0155644370746373,119.0,119.0,119.0,0.0,934.375,934.0,936.0,0.806225774829855,818.75,818.0,822.0,1.61245154965971,951.0,951.0,951.0,0.0,5.48125,5.4,5.5,0.040311288741492604,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999787,0.0,28.5,28.5,28.5,0.0,16.19375,16.1,16.4,0.14361406616344938,47.3125,47.0,48.0,0.47871355387816905,2.0502705904932106,2.0235173562163125,2.0624311515281644,0.01862856124862426,878.4375,875.0,880.0,2.3935677693908453,119.6875,119.0,120.0,0.47871355387816905,938.375,937.0,939.0,0.9574271077563381,813.875,812.0,818.0,2.8722813232690143,951.0,951.0,951.0,0.0,2.63125,2.6,2.7,0.04787135538781695,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2_10,2,10,7,0,,,,,,,,,,,,,,,27.225,27.2,27.4,0.06831300510639708,13.4875,13.4,13.5,0.03415650255319854,42.875,42,43,0.3415650255319866,2.0638003212333818,2.056211332439543,2.1169232427902553,0.020737065209036815,835.75,835,841,2.04939015319192,118.0,118,118,0.0,931.25,931,933,0.6831300510639732,195.25,195,197,0.6831300510639732,951.0,951,951,0.0,3.4875,3.4,3.5,0.034156502553198693,10.0,10,10,0.0,0.0,0,0,0,0,0.1999999999999993,0,28.61875,28.6,28.7,0.04031128874149189,15.818750000000001,15.8,15.9,0.040311288741492604,46.0,46.0,46.0,0.0,2.115867871969441,2.1135650212871155,2.125846891592851,0.0049509802018005925,854.9375,854.0,859.0,2.0155644370746373,119.0,119.0,119.0,0.0,934.375,934.0,936.0,0.806225774829855,818.75,818.0,822.0,1.61245154965971,951.0,951.0,951.0,0.0,5.48125,5.4,5.5,0.040311288741492604,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999787,0.0,28.5,28.5,28.5,0.0,16.19375,16.1,16.4,0.14361406616344938,47.3125,47.0,48.0,0.47871355387816905,2.0502705904932106,2.0235173562163125,2.0624311515281644,0.01862856124862426,878.4375,875.0,880.0,2.3935677693908453,119.6875,119.0,120.0,0.47871355387816905,938.375,937.0,939.0,0.9574271077563381,813.875,812.0,818.0,2.8722813232690143,951.0,951.0,951.0,0.0,2.63125,2.6,2.7,0.04787135538781695,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2_11,2,11,7,1,,,,,,,,,,,,,,,27.225,27.2,27.4,0.06831300510639708,13.4875,13.4,13.5,0.03415650255319854,42.875,42,43,0.3415650255319866,2.0638003212333818,2.056211332439543,2.1169232427902553,0.020737065209036815,835.75,835,841,2.04939015319192,118.0,118,118,0.0,931.25,931,933,0.6831300510639732,195.25,195,197,0.6831300510639732,951.0,951,951,0.0,3.4875,3.4,3.5,0.034156502553198693,10.0,10,10,0.0,0.0,0,0,0,0,0.1999999999999993,0,28.61875,28.6,28.7,0.04031128874149189,15.818750000000001,15.8,15.9,0.040311288741492604,46.0,46.0,46.0,0.0,2.115867871969441,2.1135650212871155,2.125846891592851,0.0049509802018005925,854.9375,854.0,859.0,2.0155644370746373,119.0,119.0,119.0,0.0,934.375,934.0,936.0,0.806225774829855,818.75,818.0,822.0,1.61245154965971,951.0,951.0,951.0,0.0,5.48125,5.4,5.5,0.040311288741492604,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999787,0.0,28.5,28.5,28.5,0.0,16.19375,16.1,16.4,0.14361406616344938,47.3125,47.0,48.0,0.47871355387816905,2.0502705904932106,2.0235173562163125,2.0624311515281644,0.01862856124862426,878.4375,875.0,880.0,2.3935677693908453,119.6875,119.0,120.0,0.47871355387816905,938.375,937.0,939.0,0.9574271077563381,813.875,812.0,818.0,2.8722813232690143,951.0,951.0,951.0,0.0,2.63125,2.6,2.7,0.04787135538781695,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2_12,2,12,7,0,,,,,,,,,,,,,,,27.225,27.2,27.4,0.06831300510639708,13.4875,13.4,13.5,0.03415650255319854,42.875,42,43,0.3415650255319866,2.0638003212333818,2.056211332439543,2.1169232427902553,0.020737065209036815,835.75,835,841,2.04939015319192,118.0,118,118,0.0,931.25,931,933,0.6831300510639732,195.25,195,197,0.6831300510639732,951.0,951,951,0.0,3.4875,3.4,3.5,0.034156502553198693,10.0,10,10,0.0,0.0,0,0,0,0,0.1999999999999993,0,28.61875,28.6,28.7,0.04031128874149189,15.818750000000001,15.8,15.9,0.040311288741492604,46.0,46.0,46.0,0.0,2.115867871969441,2.1135650212871155,2.125846891592851,0.0049509802018005925,854.9375,854.0,859.0,2.0155644370746373,119.0,119.0,119.0,0.0,934.375,934.0,936.0,0.806225774829855,818.75,818.0,822.0,1.61245154965971,951.0,951.0,951.0,0.0,5.48125,5.4,5.5,0.040311288741492604,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999787,0.0,28.5,28.5,28.5,0.0,16.19375,16.1,16.4,0.14361406616344938,47.3125,47.0,48.0,0.47871355387816905,2.0502705904932106,2.0235173562163125,2.0624311515281644,0.01862856124862426,878.4375,875.0,880.0,2.3935677693908453,119.6875,119.0,120.0,0.47871355387816905,938.375,937.0,939.0,0.9574271077563381,813.875,812.0,818.0,2.8722813232690143,951.0,951.0,951.0,0.0,2.63125,2.6,2.7,0.04787135538781695,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2_13,2,13,7,0,,,,,,,,,,,,,,,27.225,27.2,27.4,0.06831300510639708,13.4875,13.4,13.5,0.03415650255319854,42.875,42,43,0.3415650255319866,2.0638003212333818,2.056211332439543,2.1169232427902553,0.020737065209036815,835.75,835,841,2.04939015319192,118.0,118,118,0.0,931.25,931,933,0.6831300510639732,195.25,195,197,0.6831300510639732,951.0,951,951,0.0,3.4875,3.4,3.5,0.034156502553198693,10.0,10,10,0.0,0.0,0,0,0,0,0.1999999999999993,0,28.61875,28.6,28.7,0.04031128874149189,15.818750000000001,15.8,15.9,0.040311288741492604,46.0,46.0,46.0,0.0,2.115867871969441,2.1135650212871155,2.125846891592851,0.0049509802018005925,854.9375,854.0,859.0,2.0155644370746373,119.0,119.0,119.0,0.0,934.375,934.0,936.0,0.806225774829855,818.75,818.0,822.0,1.61245154965971,951.0,951.0,951.0,0.0,5.48125,5.4,5.5,0.040311288741492604,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999787,0.0,28.5,28.5,28.5,0.0,16.19375,16.1,16.4,0.14361406616344938,47.3125,47.0,48.0,0.47871355387816905,2.0502705904932106,2.0235173562163125,2.0624311515281644,0.01862856124862426,878.4375,875.0,880.0,2.3935677693908453,119.6875,119.0,120.0,0.47871355387816905,938.375,937.0,939.0,0.9574271077563381,813.875,812.0,818.0,2.8722813232690143,951.0,951.0,951.0,0.0,2.63125,2.6,2.7,0.04787135538781695,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2_15,2,15,7,1,,,,,,,,,,,,,,,27.225,27.2,27.4,0.06831300510639708,13.4875,13.4,13.5,0.03415650255319854,42.875,42,43,0.3415650255319866,2.0638003212333818,2.056211332439543,2.1169232427902553,0.020737065209036815,835.75,835,841,2.04939015319192,118.0,118,118,0.0,931.25,931,933,0.6831300510639732,195.25,195,197,0.6831300510639732,951.0,951,951,0.0,3.4875,3.4,3.5,0.034156502553198693,10.0,10,10,0.0,0.0,0,0,0,0,0.1999999999999993,0,28.61875,28.6,28.7,0.04031128874149189,15.818750000000001,15.8,15.9,0.040311288741492604,46.0,46.0,46.0,0.0,2.115867871969441,2.1135650212871155,2.125846891592851,0.0049509802018005925,854.9375,854.0,859.0,2.0155644370746373,119.0,119.0,119.0,0.0,934.375,934.0,936.0,0.806225774829855,818.75,818.0,822.0,1.61245154965971,951.0,951.0,951.0,0.0,5.48125,5.4,5.5,0.040311288741492604,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999787,0.0,28.5,28.5,28.5,0.0,16.19375,16.1,16.4,0.14361406616344938,47.3125,47.0,48.0,0.47871355387816905,2.0502705904932106,2.0235173562163125,2.0624311515281644,0.01862856124862426,878.4375,875.0,880.0,2.3935677693908453,119.6875,119.0,120.0,0.47871355387816905,938.375,937.0,939.0,0.9574271077563381,813.875,812.0,818.0,2.8722813232690143,951.0,951.0,951.0,0.0,2.63125,2.6,2.7,0.04787135538781695,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2_2,2,2,7,1,,,,,,,,,,,,,,,27.225,27.2,27.4,0.06831300510639708,13.4875,13.4,13.5,0.03415650255319854,42.875,42,43,0.3415650255319866,2.0638003212333818,2.056211332439543,2.1169232427902553,0.020737065209036815,835.75,835,841,2.04939015319192,118.0,118,118,0.0,931.25,931,933,0.6831300510639732,195.25,195,197,0.6831300510639732,951.0,951,951,0.0,3.4875,3.4,3.5,0.034156502553198693,10.0,10,10,0.0,0.0,0,0,0,0,0.1999999999999993,0,28.61875,28.6,28.7,0.04031128874149189,15.818750000000001,15.8,15.9,0.040311288741492604,46.0,46.0,46.0,0.0,2.115867871969441,2.1135650212871155,2.125846891592851,0.0049509802018005925,854.9375,854.0,859.0,2.0155644370746373,119.0,119.0,119.0,0.0,934.375,934.0,936.0,0.806225774829855,818.75,818.0,822.0,1.61245154965971,951.0,951.0,951.0,0.0,5.48125,5.4,5.5,0.040311288741492604,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999787,0.0,28.5,28.5,28.5,0.0,16.19375,16.1,16.4,0.14361406616344938,47.3125,47.0,48.0,0.47871355387816905,2.0502705904932106,2.0235173562163125,2.0624311515281644,0.01862856124862426,878.4375,875.0,880.0,2.3935677693908453,119.6875,119.0,120.0,0.47871355387816905,938.375,937.0,939.0,0.9574271077563381,813.875,812.0,818.0,2.8722813232690143,951.0,951.0,951.0,0.0,2.63125,2.6,2.7,0.04787135538781695,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2_3,2,3,7,1,,,,,,,,,,,,,,,27.225,27.2,27.4,0.06831300510639708,13.4875,13.4,13.5,0.03415650255319854,42.875,42,43,0.3415650255319866,2.0638003212333818,2.056211332439543,2.1169232427902553,0.020737065209036815,835.75,835,841,2.04939015319192,118.0,118,118,0.0,931.25,931,933,0.6831300510639732,195.25,195,197,0.6831300510639732,951.0,951,951,0.0,3.4875,3.4,3.5,0.034156502553198693,10.0,10,10,0.0,0.0,0,0,0,0,0.1999999999999993,0,28.61875,28.6,28.7,0.04031128874149189,15.818750000000001,15.8,15.9,0.040311288741492604,46.0,46.0,46.0,0.0,2.115867871969441,2.1135650212871155,2.125846891592851,0.0049509802018005925,854.9375,854.0,859.0,2.0155644370746373,119.0,119.0,119.0,0.0,934.375,934.0,936.0,0.806225774829855,818.75,818.0,822.0,1.61245154965971,951.0,951.0,951.0,0.0,5.48125,5.4,5.5,0.040311288741492604,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999787,0.0,28.5,28.5,28.5,0.0,16.19375,16.1,16.4,0.14361406616344938,47.3125,47.0,48.0,0.47871355387816905,2.0502705904932106,2.0235173562163125,2.0624311515281644,0.01862856124862426,878.4375,875.0,880.0,2.3935677693908453,119.6875,119.0,120.0,0.47871355387816905,938.375,937.0,939.0,0.9574271077563381,813.875,812.0,818.0,2.8722813232690143,951.0,951.0,951.0,0.0,2.63125,2.6,2.7,0.04787135538781695,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2_4,2,4,7,1,,,,,,,,,,,,,,,27.225,27.2,27.4,0.06831300510639708,13.4875,13.4,13.5,0.03415650255319854,42.875,42,43,0.3415650255319866,2.0638003212333818,2.056211332439543,2.1169232427902553,0.020737065209036815,835.75,835,841,2.04939015319192,118.0,118,118,0.0,931.25,931,933,0.6831300510639732,195.25,195,197,0.6831300510639732,951.0,951,951,0.0,3.4875,3.4,3.5,0.034156502553198693,10.0,10,10,0.0,0.0,0,0,0,0,0.1999999999999993,0,28.61875,28.6,28.7,0.04031128874149189,15.818750000000001,15.8,15.9,0.040311288741492604,46.0,46.0,46.0,0.0,2.115867871969441,2.1135650212871155,2.125846891592851,0.0049509802018005925,854.9375,854.0,859.0,2.0155644370746373,119.0,119.0,119.0,0.0,934.375,934.0,936.0,0.806225774829855,818.75,818.0,822.0,1.61245154965971,951.0,951.0,951.0,0.0,5.48125,5.4,5.5,0.040311288741492604,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999787,0.0,28.5,28.5,28.5,0.0,16.19375,16.1,16.4,0.14361406616344938,47.3125,47.0,48.0,0.47871355387816905,2.0502705904932106,2.0235173562163125,2.0624311515281644,0.01862856124862426,878.4375,875.0,880.0,2.3935677693908453,119.6875,119.0,120.0,0.47871355387816905,938.375,937.0,939.0,0.9574271077563381,813.875,812.0,818.0,2.8722813232690143,951.0,951.0,951.0,0.0,2.63125,2.6,2.7,0.04787135538781695,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2_5,2,5,7,1,,,,,,,,,,,,,,,27.225,27.2,27.4,0.06831300510639708,13.4875,13.4,13.5,0.03415650255319854,42.875,42,43,0.3415650255319866,2.0638003212333818,2.056211332439543,2.1169232427902553,0.020737065209036815,835.75,835,841,2.04939015319192,118.0,118,118,0.0,931.25,931,933,0.6831300510639732,195.25,195,197,0.6831300510639732,951.0,951,951,0.0,3.4875,3.4,3.5,0.034156502553198693,10.0,10,10,0.0,0.0,0,0,0,0,0.1999999999999993,0,28.61875,28.6,28.7,0.04031128874149189,15.818750000000001,15.8,15.9,0.040311288741492604,46.0,46.0,46.0,0.0,2.115867871969441,2.1135650212871155,2.125846891592851,0.0049509802018005925,854.9375,854.0,859.0,2.0155644370746373,119.0,119.0,119.0,0.0,934.375,934.0,936.0,0.806225774829855,818.75,818.0,822.0,1.61245154965971,951.0,951.0,951.0,0.0,5.48125,5.4,5.5,0.040311288741492604,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999787,0.0,28.5,28.5,28.5,0.0,16.19375,16.1,16.4,0.14361406616344938,47.3125,47.0,48.0,0.47871355387816905,2.0502705904932106,2.0235173562163125,2.0624311515281644,0.01862856124862426,878.4375,875.0,880.0,2.3935677693908453,119.6875,119.0,120.0,0.47871355387816905,938.375,937.0,939.0,0.9574271077563381,813.875,812.0,818.0,2.8722813232690143,951.0,951.0,951.0,0.0,2.63125,2.6,2.7,0.04787135538781695,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2_6,2,6,7,1,,,,,,,,,,,,,,,27.225,27.2,27.4,0.06831300510639708,13.4875,13.4,13.5,0.03415650255319854,42.875,42,43,0.3415650255319866,2.0638003212333818,2.056211332439543,2.1169232427902553,0.020737065209036815,835.75,835,841,2.04939015319192,118.0,118,118,0.0,931.25,931,933,0.6831300510639732,195.25,195,197,0.6831300510639732,951.0,951,951,0.0,3.4875,3.4,3.5,0.034156502553198693,10.0,10,10,0.0,0.0,0,0,0,0,0.1999999999999993,0,28.61875,28.6,28.7,0.04031128874149189,15.818750000000001,15.8,15.9,0.040311288741492604,46.0,46.0,46.0,0.0,2.115867871969441,2.1135650212871155,2.125846891592851,0.0049509802018005925,854.9375,854.0,859.0,2.0155644370746373,119.0,119.0,119.0,0.0,934.375,934.0,936.0,0.806225774829855,818.75,818.0,822.0,1.61245154965971,951.0,951.0,951.0,0.0,5.48125,5.4,5.5,0.040311288741492604,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999787,0.0,28.5,28.5,28.5,0.0,16.19375,16.1,16.4,0.14361406616344938,47.3125,47.0,48.0,0.47871355387816905,2.0502705904932106,2.0235173562163125,2.0624311515281644,0.01862856124862426,878.4375,875.0,880.0,2.3935677693908453,119.6875,119.0,120.0,0.47871355387816905,938.375,937.0,939.0,0.9574271077563381,813.875,812.0,818.0,2.8722813232690143,951.0,951.0,951.0,0.0,2.63125,2.6,2.7,0.04787135538781695,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
2_7,2,7,7,0,,,,,,,,,,,,,,,27.225,27.2,27.4,0.06831300510639708,13.4875,13.4,13.5,0.03415650255319854,42.875,42,43,0.3415650255319866,2.0638003212333818,2.056211332439543,2.1169232427902553,0.020737065209036815,835.75,835,841,2.04939015319192,118.0,118,118,0.0,931.25,931,933,0.6831300510639732,195.25,195,197,0.6831300510639732,951.0,951,951,0.0,3.4875,3.4,3.5,0.034156502553198693,10.0,10,10,0.0,0.0,0,0,0,0,0.1999999999999993,0,28.61875,28.6,28.7,0.04031128874149189,15.818750000000001,15.8,15.9,0.040311288741492604,46.0,46.0,46.0,0.0,2.115867871969441,2.1135650212871155,2.125846891592851,0.0049509802018005925,854.9375,854.0,859.0,2.0155644370746373,119.0,119.0,119.0,0.0,934.375,934.0,936.0,0.806225774829855,818.75,818.0,822.0,1.61245154965971,951.0,951.0,951.0,0.0,5.48125,5.4,5.5,0.040311288741492604,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999787,0.0,28.5,28.5,28.5,0.0,16.19375,16.1,16.4,0.14361406616344938,47.3125,47.0,48.0,0.47871355387816905,2.0502705904932106,2.0235173562163125,2.0624311515281644,0.01862856124862426,878.4375,875.0,880.0,2.3935677693908453,119.6875,119.0,120.0,0.47871355387816905,938.375,937.0,939.0,0.9574271077563381,813.875,812.0,818.0,2.8722813232690143,951.0,951.0,951.0,0.0,2.63125,2.6,2.7,0.04787135538781695,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2_8,2,8,7,0,,,,,,,,,,,,,,,27.225,27.2,27.4,0.06831300510639708,13.4875,13.4,13.5,0.03415650255319854,42.875,42,43,0.3415650255319866,2.0638003212333818,2.056211332439543,2.1169232427902553,0.020737065209036815,835.75,835,841,2.04939015319192,118.0,118,118,0.0,931.25,931,933,0.6831300510639732,195.25,195,197,0.6831300510639732,951.0,951,951,0.0,3.4875,3.4,3.5,0.034156502553198693,10.0,10,10,0.0,0.0,0,0,0,0,0.1999999999999993,0,28.61875,28.6,28.7,0.04031128874149189,15.818750000000001,15.8,15.9,0.040311288741492604,46.0,46.0,46.0,0.0,2.115867871969441,2.1135650212871155,2.125846891592851,0.0049509802018005925,854.9375,854.0,859.0,2.0155644370746373,119.0,119.0,119.0,0.0,934.375,934.0,936.0,0.806225774829855,818.75,818.0,822.0,1.61245154965971,951.0,951.0,951.0,0.0,5.48125,5.4,5.5,0.040311288741492604,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999787,0.0,28.5,28.5,28.5,0.0,16.19375,16.1,16.4,0.14361406616344938,47.3125,47.0,48.0,0.47871355387816905,2.0502705904932106,2.0235173562163125,2.0624311515281644,0.01862856124862426,878.4375,875.0,880.0,2.3935677693908453,119.6875,119.0,120.0,0.47871355387816905,938.375,937.0,939.0,0.9574271077563381,813.875,812.0,818.0,2.8722813232690143,951.0,951.0,951.0,0.0,2.63125,2.6,2.7,0.04787135538781695,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
2_9,2,9,7,1,,,,,,,,,,,,,,,27.225,27.2,27.4,0.06831300510639708,13.4875,13.4,13.5,0.03415650255319854,42.875,42,43,0.3415650255319866,2.0638003212333818,2.056211332439543,2.1169232427902553,0.020737065209036815,835.75,835,841,2.04939015319192,118.0,118,118,0.0,931.25,931,933,0.6831300510639732,195.25,195,197,0.6831300510639732,951.0,951,951,0.0,3.4875,3.4,3.5,0.034156502553198693,10.0,10,10,0.0,0.0,0,0,0,0,0.1999999999999993,0,28.61875,28.6,28.7,0.04031128874149189,15.818750000000001,15.8,15.9,0.040311288741492604,46.0,46.0,46.0,0.0,2.115867871969441,2.1135650212871155,2.125846891592851,0.0049509802018005925,854.9375,854.0,859.0,2.0155644370746373,119.0,119.0,119.0,0.0,934.375,934.0,936.0,0.806225774829855,818.75,818.0,822.0,1.61245154965971,951.0,951.0,951.0,0.0,5.48125,5.4,5.5,0.040311288741492604,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999787,0.0,28.5,28.5,28.5,0.0,16.19375,16.1,16.4,0.14361406616344938,47.3125,47.0,48.0,0.47871355387816905,2.0502705904932106,2.0235173562163125,2.0624311515281644,0.01862856124862426,878.4375,875.0,880.0,2.3935677693908453,119.6875,119.0,120.0,0.47871355387816905,938.375,937.0,939.0,0.9574271077563381,813.875,812.0,818.0,2.8722813232690143,951.0,951.0,951.0,0.0,2.63125,2.6,2.7,0.04787135538781695,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
